t,V,N
0.0,0.0,0.0
0.10003334444814939,1.2873249293609512,0.0019067033375724334
0.20006668889629878,2.6318623909208956,0.003892827190567073
0.3001000333444482,4.031163059248665,0.005962796056684105
0.40013337779259756,5.4811415960942025,0.008120631048139634
0.500166722240747,6.976100548449649,0.01036983470776576
0.6002000666888964,8.508747492043408,0.0127132048689285
0.7002334111370457,10.07070632517063,0.015152696527441268
0.8002667555851951,11.652824711405726,0.01768937031640544
0.9003001000333445,13.24554895550228,0.020323408421222974
1.000333444481494,14.839319342899762,0.023053958230766888
1.1003667889296433,16.42518756337732,0.025879430090084192
1.2004001333777927,17.995078129223636,0.028797615878080756
1.300433477825942,19.541788375236912,0.03180568900752132
1.4004668222740915,21.059012122836158,0.034900264644826366
1.5005001667222408,22.54159171739886,0.038077727127241716
1.6005335111703902,23.985360531641618,0.041334233193741826
1.7005668556185396,25.386927751061016,0.04466586698011506
1.800600200066689,26.743674485018005,0.048068656056227094
1.9006335445148383,28.053724346993544,0.051538582453557504
2.000666888962988,29.315720045621546,0.055071703495758156
2.1007002334111373,30.528825436635096,0.05866415650733179
2.2007335778592867,31.692526294703754,0.06231216425277923
2.300766922307436,32.80659912622751,0.06601204155998269
2.4008002667555854,33.871111169336835,0.06976019532020576
2.500833611203735,34.8863926368957,0.0735531224449544
2.600866955651884,35.85288804860723,0.07738742103662805
2.7009003001000336,36.771241623600744,0.0812598089117653
2.800933644548183,37.642179705725965,0.0851670873518423
2.9009669889963323,38.46649258762635,0.08910613790394396
3.0010003334444817,39.24503451073912,0.09307392238076408
3.101033677892631,39.97872366529521,0.09706748286060524
3.2010670223407804,40.668542190319336,0.10108394168737891
3.30110036678893,41.315536168130265,0.10512050147014883
3.401133711237079,41.92076307881757,0.10917444377211924
3.5011670556852286,42.485274917812234,0.11324313693436723
3.601200400133378,43.01015681928388,0.11732403089136388
3.7012337445815273,43.49649666256532,0.12141465182523493
3.8012670890296767,43.945385072152554,0.1255126021657608
3.901300433477826,44.35791541770473,0.1296155605903765
4.001333777925976,44.7351838140442,0.13372128202417172
4.101367122374125,45.078289121156466,0.1378275976398908
4.201400466822275,45.38833262036217,0.14193241492284
4.301433811270424,45.66639772092426,0.1460337271948517
4.401467155718573,45.9135532564708,0.15012962245866493
4.501500500166722,46.130860928548735,0.15421826774251945
4.601533844614872,46.31936958478257,0.15829790735396104
4.701567189063021,46.48011521887437,0.16236686287984128
4.801600533511171,46.61412097060375,0.1664235331863177
4.90163387795932,46.7223971258279,0.1704663944188536
5.00166722240747,46.80594111648156,0.17449400000221837
5.101700566855619,46.86573232823726,0.17850497902957435
5.201733911303768,46.902725009535146,0.18249805055517757
5.301767255751917,46.91785636871576,0.18647201292248197
5.401800600200067,46.91204512861355,0.1904257313199086
5.501833944648216,46.88619151711123,0.19435813776353159
5.601867289096366,46.84117726713976,0.19826823109707856
5.701900633544515,46.77786561667842,0.20215507699193028
5.801933977992665,46.69710130875471,0.20601780794712088
5.901967322440814,46.59970920447275,0.20985561974049038
6.002000666888963,46.48648671327389,0.213667774257725
6.102034011337112,46.358208898732656,0.2174536048987599
6.202067355785262,46.2156308336088,0.2212124950231756
6.302100700233411,46.059487536944104,0.22494387702408236
6.402134044681561,45.89049397406241,0.22864723232812015
6.502167389129711,45.70934505656957,0.23232209139545867
6.60220073357786,45.516715642353496,0.2359680337197973
6.7022340780260095,45.313260459420505,0.23958468657482743
6.802267422474158,45.0996102032954,0.24317171758853393
6.902300766922308,44.87637023629885,0.2467288497899723
7.002334111370457,44.644126508904094,0.2502558415488005
7.102367455818607,44.40344605519794,0.25375248208733375
7.202400800266756,44.154876992880716,0.2572185914805446
7.302434144714906,43.89894852326633,0.2606540206560629
7.402467489163055,43.63617093128224,0.26405865139417556
7.5025008336112045,43.36703558546945,0.267432396327827
7.602534178059353,43.09201488542386,0.27077519402857597
7.702567522507503,42.81155814685979,0.27408701236101934
7.802600866955652,42.526094882926174,0.27736784873128156
7.902634211403802,42.2360384691356,0.2806177171064057
8.002667555851952,41.94178616398818,0.2838366478915336
8.1027009003001,41.64371910897154,0.28702468792990615
8.20273424474825,41.34220232856076,0.29018190050286313
8.3027675891964,41.03758473021847,0.29330836532984317
8.40280093364455,40.730199122386615,0.296404178513769
8.502834278092697,40.420362974974104,0.299469447793938
8.602867622540847,40.108374413000355,0.30250429962425274
8.702900966988997,39.7945166250321,0.30550887282986067
8.802934311437147,39.47906023689321,0.30848331309170046
8.902967655885295,39.16226331166471,0.3114277729465016
9.003001000333445,38.84437134968477,0.31434241178678474
9.103034344781594,38.52561728854871,0.3172273958608614
9.203067689229744,38.20622150310899,0.32008289827283415
9.303101033677892,37.88639180547524,0.32290909898259645
9.403134378126042,37.566324761241056,0.3257061828008836
9.503167722574192,37.24620318912113,0.3284743423356047
9.603201067022342,36.92619739371658,0.3312137764855064
9.703234411470492,36.60646871818122,0.333924685546492
9.80326775591864,36.28716955199709,0.336607271200598
9.90330110036679,35.968443330974324,0.33926173651599384
10.00333444481494,35.65042453725126,0.3418882859469818
10.103367789263089,35.333238699294405,0.3444871253339973
10.203401133711237,35.017002391898394,0.3470584619036086
10.303434478159387,34.70182335122249,0.34960250419852024
10.403467822607537,34.387802580940736,0.35211946135963645
10.503501167055687,34.07503038222059,0.35460954612515705
10.603534511503835,33.76358966356992,0.3570729712058751
10.703567855951984,33.45355757515836,0.3595099480365112
10.803601200400134,33.145005508817306,0.3619206867757134
10.903634544848284,32.83799909803995,0.3643053963060571
11.003667889296432,32.532598217981246,0.3666642842340454
