t,V,N
0.0,0.0,0.0
0.10003334444814939,1.08220886920314,0.0019000040478420106
0.20006668889629878,2.212037571362176,0.0038654291416802813
0.3001000333444482,3.388230376103913,0.005899887841643556
0.40013337779259756,4.608463540523344,0.00800677627177043
0.500166722240747,5.869320549616358,0.010189197496799713
0.6002000666888964,7.166230871807088,0.01244984294044769
0.7002334111370457,8.493682686549995,0.014790865594177766
0.8002667555851951,9.845363070495987,0.017213823689094725
0.9003001000333445,11.214363829552816,0.019719657547609303
1.000333444481494,12.593349638718816,0.022308565223142892
1.1003667889296433,13.975067908517111,0.024980107613563028
1.2004001333777927,15.352607348693212,0.027733257249397535
1.300433477825942,16.719397968214988,0.03056639829383454
1.4004668222740915,18.069330598415892,0.033477402944020025
1.5005001667222408,19.397128506037397,0.036463736802323087
1.6005335111703902,20.698194480336088,0.03952254947545148
1.7005668556185396,21.968597310383267,0.04265081884648992
1.800600200066689,23.205072505285678,0.04584535221130348
1.9006335445148383,24.405018730023123,0.04910278889650917
2.000666888962988,25.56636901783454,0.052419730874374654
2.1007002334111373,26.68759096987483,0.05579279049562022
2.2007335778592867,27.767540785826892,0.05921859711509502
2.300766922307436,28.80539758222453,0.06269382758480413
2.4008002667555854,29.80066339245247,0.06621520625390853
2.500833611203735,30.75315552570412,0.06977950579148783
2.600866955651884,31.662869158466094,0.07338357754005921
2.7009003001000336,32.530023831220646,0.07702436793331965
2.800933644548183,33.35497420509232,0.08069889985186168
2.9009669889963323,34.138169780951685,0.08440427267424899
3.0010003334444817,34.88015489941537,0.08813766227701642
3.101033677892631,35.581568740845995,0.09189632103467002
3.2010670223407804,36.24314532535224,0.095677577819687
3.30110036678893,36.865695630140664,0.09947883750584108
3.401133711237079,37.4500309492579,0.10329758853788562
3.5011670556852286,37.99702364101316,0.10713140571676763
3.601200400133378,38.50756668056793,0.11097793642093007
3.7012337445815273,38.98256773737982,0.11483489983977116
3.8012670890296767,39.42294917520244,0.11870008697364431
3.901300433477826,39.829648052085496,0.1225713606338581
4.001333777925976,40.20361612037475,0.1264466554426764
4.101367122374125,40.545819625000256,0.13032397781057206
4.201400466822275,40.85721638091607,0.13420140898784738
